Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
311650;Claro dos Poções (MG);MG;708,3;11,6;305,3021422;107,7;0,52;47,53;0,685;8193
311660;Cláudio (MG);MG;632,1;35,6;109,4550727;205,05;0,47;31,3;0,735;22522
311670;Coimbra (MG);MG;107,1;60,2;166,6943103;178,2;0,53;36,36;0,756;6523
311680;Coluna (MG);MG;348,8;28,6;211,3878637;108,29;0,62;55,2;0,656;9369
311690;Comendador Gomes (MG);MG;1045,9;2,7;536,1076717;313,83;0,55;39,98;0,795;2842
311700;Comercinho (MG);MG;665,4;13,1;453,0743703;61,54;0,59;62,64;0,603;10204
311710;Conceição da Aparecida (MG);MG;350,5;26,7;273,6957511;298,15;0,54;27,01;0,784;9372
311520;Conceição da Barra de Minas (MG);MG;273,8;14,7;155,3699444;132,9;0,49;37,79;0,701;4021
311730;Conceição das Alagoas (MG);MG;1352,2;12,7;463,2906809;283,14;0,56;34,5;0,767;17156
311720;Conceição das Pedras (MG);MG;101,8;26,7;303,2571879;170,88;0,5;34,28;0,751;2714
311740;Conceição de Ipanema (MG);MG;255,3;17,1;236,7054449;159,83;0,53;38,59;0,704;4377
311750;Conceição do Mato Dentro (MG);MG;1676,6;11,1;102,9982982;111,36;0,64;56,2;0,672;18637
311760;Conceição do Pará (MG);MG;250,2;19,2;98,64799685;162,99;0,5;36,83;0,749;4793
311770;Conceição do Rio Verde (MG);MG;371;33;257,5756275;237,59;0,59;33,44;0,747;12273
311780;Conceição dos Ouros (MG);MG;183,1;48,8;345,9224433;210,59;0,5;33,58;0,757;8929
311787;Confins (MG);MG;42,1;113,9;20,64020981;192,05;0,47;41,89;0,773;4880
311790;Congonhal (MG);MG;206,3;42,3;337,7481955;205,07;0,49;34,29;0,726;8726
311800;Congonhas (MG);MG;306,4;134,3;76,58032707;221,57;0,53;41,5;0,788;41256
311810;Congonhas do Norte (MG);MG;484,5;10,2;115,8769812;102,37;0,65;58,65;0,655;4897
311820;Conquista (MG);MG;618;9,9;374,9669716;268,83;0,58;30,9;0,779;6101
311830;Conselheiro Lafaiete (MG);MG;371,3;275,8;95,33616696;258,21;0,53;41,14;0,793;102836
311840;Conselheiro Pena (MG);MG;1412,7;15,4;269,8854123;208,68;0,62;40,86;0,734;21734
311850;Consolação (MG);MG;86,1;19,7;365,6979188;145,46;0,51;38,27;0,703;1699
311860;Contagem (MG);MG;195,2;2748;16,37617324;280,59;0,51;41,85;0,789;538017
311870;Coqueiral (MG);MG;297,4;32,3;217,0947103;197,57;0,51;34,22;0,752;9612
311880;Coração de Jesus (MG);MG;2243,8;11,4;350,6931683;116,08;0,63;51,94;0,687;25729
311890;Cordisburgo (MG);MG;825,7;10,3;85,87818606;176,06;0,57;38,9;0,733;8522
311900;Cordislândia (MG);MG;179,7;18,7;284,7153768;172,66;0,49;31,64;0,75;3359
311910;Corinto (MG);MG;2532,4;9,7;167,9829663;191,81;0,58;39,46;0,722;24546
311920;Coroaci (MG);MG;578,5;18,6;219,8537891;138,93;0,58;44,53;0,699;10802
311930;Coromandel (MG);MG;3306,6;8,3;371,8309652;250,12;0,54;28,69;0,786;27452
311940;Coronel Fabriciano (MG);MG;221,7;439,4;142,7467791;259,23;0,55;45,02;0,789;97451
311950;Coronel Murta (MG);MG;816,6;11,2;401,6597906;95,05;0,56;50,58;0,673;9134
311960;Coronel Pacheco (MG);MG;122,3;23,5;209,4543673;184,15;0,5;37,22;0,736;2900
311970;Coronel Xavier Chaves (MG);MG;141,5;22,5;136,9734302;149,75;0,48;34,76;0,731;3185
312010;Couto de Magalhães de Minas (MG);MG;484,9;7,6;200,5993814;133,2;0,58;48,17;0,712;4007
311990;Córrego do Bom Jesus (MG);MG;123,6;31;378,6837055;179,83;0,51;39,46;0,735;3827
311980;Córrego Danta (MG);MG;646,8;5,7;203,6388171;218,56;0,52;32,88;0,752;3674
311995;Córrego Fundo (MG);MG;105,7;49;181,0015247;169,82;0,47;36,95;0,73;5179
312000;Córrego Novo (MG);MG;198,6;18,3;163,0818613;117,66;0,52;48,46;0,677;3638
311783;Cônego Marinho (MG);MG;1623,5;4;504,9719099;58,31;0,65;69,64;0,639;6477
312015;Crisólita (MG);MG;973;5,4;430,1465297;90,54;0,66;61,35;0,586;5298
312020;Cristais (MG);MG;629,5;15,1;200,9094367;235,58;0,51;32,1;0,754;9518
312030;Cristália (MG);MG;843,5;6,6;354,5526852;69,13;0,57;59,77;0,647;5583
312040;Cristiano Otoni (MG);MG;133,2;36,4;113,8646486;155,16;0,51;38,84;0,738;4905
312050;Cristina (MG);MG;312,7;32,7;298,7156009;171,74;0,55;37,71;0,728;10339
312060;Crucilândia (MG);MG;167;26,8;74,50045847;161,5;0,51;36,89;0,718;4477
312070;Cruzeiro da Fortaleza (MG);MG;186;20,3;300,892701;259,65;0,54;27,31;0,795;3720
312080;Cruzília (MG);MG;524,9;26,2;241,4788523;189,57;0,54;36,18;0,745;13765
312083;Cuparaque (MG);MG;228,4;19,1;313,926462;145,46;0,52;37,44;0,71;4367
312087;Curral de Dentro (MG);MG;572,5;10,4;485,4400495;85,3;0,58;53,5;0,597;5973
312090;Curvelo (MG);MG;3306,1;20,3;127,9919094;210,15;0,55;36,75;0,755;67512
312100;Datas (MG);MG;287,3;17,5;155,566758;103,57;0,6;54,03;0,694;5040
312110;Delfim Moreira (MG);MG;409,2;19,6;329,0905916;163,6;0,55;38,28;0,72;8032
312120;Delfinópolis (MG);MG;1382,5;4,8;308,0620302;208,2;0,5;36,02;0,752;6577
312125;Delta (MG);MG;104,7;47,6;399,0047251;210,89;0,47;38,26;0,75;5065
