Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
350840;Cabreúva (SP);SP;260,4;127,1;57,26297608;271,96;0,47;40,32;0,774;33100
350860;Cachoeira Paulista (SP);SP;288,6;94,3;193,0753137;276,02;0,55;43,31;0,794;27205
350870;Caconde (SP);SP;471,8;38,9;224,3527822;249,13;0,59;34,2;0,782;18378
350850;Caçapava (SP);SP;370,8;204,5;107,0187341;363,53;0,53;46,55;0,834;76130
350880;Cafelândia (SP);SP;922,2;17,1;361,3378183;313,77;0,56;28,28;0,788;15793
350890;Caiabu (SP);SP;252,6;16,1;501,198169;187,23;0,48;38,7;0,779;4077
350900;Caieiras (SP);SP;96,1;737,2;23,07825989;320,93;0,52;49,01;0,813;71221
350910;Caiuá (SP);SP;536,9;7,8;581,7863527;167,75;0,51;42,59;0,71;4192
350920;Cajamar (SP);SP;128,7;390,4;32,53853717;297,67;0,58;51,65;0,786;50761
350925;Cajati (SP);SP;455,9;63,6;200,4015956;170,53;0,56;48,7;0,751;29227
350930;Cajobi (SP);SP;177,3;51,6;371,2814875;221;0,52;42,5;0,775;9174
350940;Cajuru (SP);SP;662,5;31,4;261,7298377;280,9;0,53;33,86;0,783;20777
350945;Campina do Monte Alegre (SP);SP;184,6;28,1;187,5673778;203,75;0,51;35,16;0,742;5209
350950;Campinas (SP);SP;797,6;1213,5;83,5023372;614,86;0,58;50,06;0,852;969396
350960;Campo Limpo Paulista (SP);SP;80,2;794,4;40,89147758;325,06;0,53;53,88;0,805;63724
350970;Campos do Jordão (SP);SP;290,2;152,4;139,577769;377,28;0,55;37,23;0,82;44252
350980;Campos Novos Paulista (SP);SP;485,8;8,6;359,8540619;205,33;0,54;38,33;0,761;4181
350990;Cananéia (SP);SP;1244,5;9,8;208,9764937;229,18;0,59;43,44;0,775;12298
350995;Canas (SP);SP;50,9;70,8;186,8087059;180,88;0,48;40,76;0,753;3614
351015;Canitar (SP);SP;57,5;60,5;326,8204095;177,25;0,46;30,5;0,738;3481
351020;Capâo Bonito (SP);SP;1644,7;28,4;181,4727246;184,95;0,6;48,71;0,716;46732
351030;Capela do Alto (SP);SP;170,4;82;112,3102199;195,94;0,5;35,94;0,748;14247
351040;Capivari (SP);SP;324;127,9;108,163273;319,72;0,5;37,62;0,803;41468
351050;Caraguatatuba (SP);SP;484,8;162,6;124,8049772;326,91;0,56;49,48;0,802;78921
351060;Carapicuíba (SP);SP;35;9819,1;20,56375348;275,56;0,48;51,49;0,793;344596
351070;Cardoso (SP);SP;639,4;18,1;512,4793927;246,43;0,55;38,32;0,756;11605
351080;Casa Branca (SP);SP;867,8;30,9;202,4549059;343,82;0,55;36,61;0,81;26800
351100;Castilho (SP);SP;1065,6;14;580,9339211;189,69;0,56;42,82;0,76;14948
351110;Catanduva (SP);SP;293;361;359,7142043;385,1;0,53;39,76;0,833;105847
351120;Catiguá (SP);SP;145,8;45;372,9602986;240,1;0,45;33,17;0,787;6555
351090;Cássia dos Coqueiros (SP);SP;191,4;15;257,5940309;241,38;0,53;32,6;0,796;2871
351000;Cândido Mota (SP);SP;597,5;49;393,4673951;260,12;0,54;37,64;0,79;29280
351010;Cândido Rodrigues (SP);SP;69,7;37,5;320,9293653;249,77;0,48;35,3;0,776;2613
351130;Cedral (SP);SP;198,3;33,7;399,5776098;290,82;0,5;44,59;0,803;6700
351140;Cerqueira César (SP);SP;504,8;30;264,4104865;268;0,51;33,07;0,764;15144
351150;Cerquilho (SP);SP;128;230,5;120,7780759;420,55;0,52;27,25;0,825;29508
351160;Cesário Lange (SP);SP;190,7;67,3;138,9762029;240,71;0,48;30,3;0,767;12883
351170;Charqueada (SP);SP;176,4;73,7;164,1409398;279;0,46;32,56;0,782;13037
355720;Chavantes (SP);SP;188,1;64,8;318,6905381;272,36;0,52;37,29;0,776;12194
351190;Clementina (SP);SP;169,2;31,9;449,3106713;216,05;0,45;30,22;0,792;5404
351200;Colina (SP);SP;425,1;39,2;371,0516577;270,8;0,57;41,75;0,813;16664
351210;Colômbia (SP);SP;731,4;8,1;430,3537827;257,03;0,57;36,81;0,763;5954
351220;Conchal (SP);SP;184,3;122,8;146,0741466;248,88;0,54;40,5;0,77;22676
351230;Conchas (SP);SP;469,4;31,8;152,3328133;364,38;0,57;34,19;0,796;14904
351240;Cordeirópolis (SP);SP;137,7;127,7;145,1950559;367,03;0,5;38,04;0,835;17591
351250;Coroados (SP);SP;247,2;17,9;446,8112881;246,34;0,51;36,02;0,802;4417
351260;Coronel Macedo (SP);SP;305,2;18,3;272,8643641;177,04;0,57;43,31;0,711;5589
351270;Corumbataí (SP);SP;278,9;13,6;179,017584;276,34;0,51;34,17;0,78;3794
351290;Cosmorama (SP);SP;442,6;16,7;470,2204135;235,08;0,51;35,03;0,755;7372
351280;Cosmópolis (SP);SP;155,1;286,1;115,4223453;302,06;0,5;52,59;0,799;44355
351300;Cotia (SP);SP;324,6;456,2;29,48618192;431,58;0,62;51,09;0,826;148987
351310;Cravinhos (SP);SP;312,2;90,9;269,8086519;351,41;0,51;38,62;0,815;28411
351320;Cristais Paulista (SP);SP;387,8;16,9;359,3354779;251,66;0,52;32,25;0,771;6579
351330;Cruzália (SP);SP;149,5;17,5;434,31464;253,09;0,55;37,51;0,786;2610
351340;Cruzeiro (SP);SP;305,3;240,6;202,290403;314,28;0,56;39,69;0,809;73492
351350;Cubatão (SP);SP;142,6;756,7;44,13081645;267,53;0,49;51,65;0,772;108309
351360;Cunha (SP);SP;1410,5;16,4;178,9594678;151,92;0,55;43,39;0,733;23090
351370;Descalvado (SP);SP;757,2;38,3;208,6193418;359,01;0,56;35,04;0,82;28921
351380;Diadema (SP);SP;30,7;11608,8;15,39157447;292,4;0,49;50,09;0,79;357064
351385;Dirce Reis (SP);SP;88,6;18,3;533,3867364;189,78;0,49;34,56;0,737;1623
351390;Divinolândia (SP);SP;222,9;53,9;209,9494528;238,23;0,5;26,73;0,788;12016
351400;Dobrada (SP);SP;150,5;46,5;288,9383471;218,93;0,46;39,66;0,745;7007
351410;Dois Córregos (SP);SP;634,2;35,2;221,5660365;338,1;0,5;28,67;0,786;22522
351420;Dolcinópolis (SP);SP;78,4;27,4;551,9871148;209,18;0,5;32,04;0,76;2152
