Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
291230;Ibicuí (BA);BA;1167,5;12,9;261,8557506;114,62;0,59;46,96;0,625;15129
291240;Ibipeba (BA);BA;1103,6;13,9;407,7009564;85,36;0,57;60,12;0,628;15362
291250;Ibipitanga (BA);BA;948,9;14,1;430,6175215;90,1;0,57;61,72;0,625;13419
291260;Ibiquera (BA);BA;1014,7;4,4;264,9371356;70,94;0,55;56,39;0,572;4495
291270;Ibirapitanga (BA);BA;472;46,9;162,0600786;70,52;0,58;58,91;0,601;22177
291280;Ibirapuã (BA);BA;788,6;9;551,4011689;119,9;0,55;48,43;0,673;7096
291290;Ibirataia (BA);BA;227;108,9;172,4434696;93,6;0,63;55,27;0,642;24741
291300;Ibitiara (BA);BA;1755,6;8,2;403,2240463;81,51;0,55;55,83;0,656;14443
291310;Ibititá (BA);BA;597,2;30;408,3582509;84,35;0,54;54,95;0,602;17905
291320;Ibotirama (BA);BA;1396,6;17,3;518,2162077;141,35;0,69;57,97;0,697;24149
291330;Ichu (BA);BA;128,5;43,5;154,603687;97,43;0,53;50,84;0,675;5593
291340;Igaporã (BA);BA;775;18,8;463,0229738;99,86;0,64;54,12;0,655;14557
291345;Igrapiúna (BA);BA;509,8;29,3;116,9560168;63,85;0,56;56,19;0,601;14960
291350;Iguaí (BA);BA;836,4;30;261,3828061;88,65;0,59;54,45;0,618;25134
291360;Ilhéus (BA);BA;1847,7;120,1;210,186769;170,22;0,64;47,9;0,703;222127
291370;Inhambupe (BA);BA;1250;23,6;133,0095265;78,8;0,55;53,8;0,567;29589
291380;Ipecaetá (BA);BA;395,4;46,5;114,1374113;68,06;0,48;53,03;0,592;18383
291390;Ipiaú (BA);BA;287,7;151,5;185,0430363;135,23;0,64;52,77;0,662;43621
291400;Ipirá (BA);BA;3035,4;20,3;160,755147;90,2;0,58;55,53;0,609;61746
291410;Ipupiara (BA);BA;1335,4;6,4;463,2886476;88,28;0,63;61,5;0,67;8541
