Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
260820;Joaquim Nabuco (PE);PE;115,6;137,7;95,65739733;80,37;0,57;52,22;0,613;15925
260810;João Alfredo (PE);PE;150;179,8;80,85678136;85,85;0,59;58,5;0,61;27023
260825;Jucati (PE);PE;109,3;88,7;191,0429524;65,58;0,56;58,37;0,553;9695
260830;Jupi (PE);PE;151,2;81,5;183,8045313;91,43;0,59;58,05;0,609;12329
260840;Jurema (PE);PE;147;93,3;156,454475;74,85;0,63;61,9;0,55;13741
260845;Lagoa do Carro (PE);PE;59,7;219,1;53,60495999;114,8;0,5;43,5;0,654;13110
260850;Lagoa do Itaenga (PE);PE;62;321,1;46,8774779;82,58;0,52;50,24;0,638;20172
260860;Lagoa do Ouro (PE);PE;219,6;50;210,3279039;62,39;0,63;66,65;0,569;10977
260870;Lagoa dos Gatos (PE);PE;189,2;85,1;130,5949549;74,16;0,62;60,99;0,536;16100
260875;Lagoa Grande (PE);PE;1874,4;10,2;601,6123581;102,82;0,61;51,9;0,627;19137
260880;Lajedo (PE);PE;208,9;154,1;172,1117847;121,56;0,6;52,34;0,625;32209
260890;Limoeiro (PE);PE;277,5;202,9;65,70057497;118,03;0,56;49,2;0,688;56322
260900;Macaparana (PE);PE;100,2;224,3;83,90476761;78,04;0,57;56,83;0,597;22494
260910;Machados (PE);PE;45,1;217,9;81,27272633;89,09;0,57;56,29;0,601;9826
260915;Manari (PE);PE;550,6;23,6;318,3680768;30,43;0,72;63,57;0,467;13028
260920;Maraial (PE);PE;197;70,8;133,3617425;60,57;0,54;57,72;0,564;14017
260930;Mirandiba (PE);PE;773,3;17;423,2881769;66,53;0,55;57,86;0,636;13122
261430;Moreilândia (PE);PE;619,7;17,8;516,2173054;65,05;0,57;61,88;0,616;11116
260940;Moreno (PE);PE;192,1;236,8;24,31092185;100,34;0,51;48,14;0,693;49205
260950;Nazaré da Mata (PE);PE;141,9;205,9;51,58160979;118,37;0,58;52,21;0,703;29254
260960;Olinda (PE);PE;38,1;9675,7;5,76090897;257,41;0,61;45,21;0,792;367902
260970;Orobó (PE);PE;126,3;178;86,46688987;78,11;0,61;60,02;0,612;22475
260980;Orocó (PE);PE;562,6;19,2;522,8450201;98,86;0,59;55,84;0,667;10825
260990;Ouricuri (PE);PE;2383,9;23,8;572,6661541;104,88;0,74;64,79;0,614;56733
261000;Palmares (PE);PE;376,2;147,9;104,856827;134,47;0,61;54,06;0,653;55790
261010;Palmeirina (PE);PE;200,5;47,5;190,6783194;95,81;0,68;61,42;0,596;9536
261020;Panelas (PE);PE;369,6;70;141,0376822;72,23;0,6;61,83;0,576;25874
261030;Paranatama (PE);PE;272,7;37,9;217,7657776;67,08;0,51;56,86;0,561;10348
261040;Parnamirim (PE);PE;2598,5;7,4;516,7724095;86;0,58;55,71;0,665;19289
261050;Passira (PE);PE;364,8;79,9;77,30088294;80,84;0,58;60,04;0,625;29132
261060;Paudalho (PE);PE;270,3;166,7;37,24241762;105,72;0,59;48,31;0,67;45138
261070;Paulista (PE);PE;102,3;2561,8;12,58738065;213,38;0,54;44,6;0,799;262237
261080;Pedra (PE);PE;852,4;23,7;231,8098556;87,14;0,64;58,66;0,601;20244
261090;Pesqueira (PE);PE;1036;55,6;202,4555036;113,1;0,59;55,57;0,636;57721
261100;Petrolândia (PE);PE;1088,2;25,1;392,5602153;115,55;0,58;51,92;0,688;27320
261110;Petrolina (PE);PE;4756,8;45,9;635,6766623;201,23;0,64;48,34;0,747;218538
261120;Poção (PE);PE;212,1;52,7;201,1860545;80,49;0,58;59,16;0,571;11178
261130;Pombos (PE);PE;236,1;98,9;57,47510396;107,01;0,57;49,51;0,641;23351
261140;Primavera (PE);PE;96,5;118,9;60,44708047;84,88;0,55;51,82;0,632;11477
261150;Quipapá (PE);PE;225,6;98,4;151,166213;72,72;0,62;61,18;0,579;22145
261153;Quixabá (PE);PE;216,3;31,7;328,6753599;55,97;0,68;73,73;0,581;6855
261160;Recife (PE);PE;218,7;6501,8;0;392,46;0,68;44,77;0,797;1422905
261170;Riacho das Almas (PE);PE;313,9;57,8;107,6304471;145,51;0,71;52,84;0,609;18142
261180;Ribeirão (PE);PE;288;143,6;74,82922817;111,54;0,62;52,48;0,658;41449
261190;Rio Formoso (PE);PE;341;60,9;74,35496823;81,97;0,56;53,98;0,621;20764
261200;Sairé (PE);PE;198,7;66,3;95,71061896;84,57;0,5;50,06;0,598;13649
261210;Salgadinho (PE);PE;71,9;99,2;83,78240965;78,85;0,5;52,79;0,602;7139
261220;Salgueiro (PE);PE;1733,7;29,7;466,3842354;141,92;0,65;53,13;0,708;51571
261230;Saloá (PE);PE;297;50,5;223,4497371;75,74;0,6;61,64;0,561;15006
261240;Sanharó (PE);PE;247,5;64,2;188,4327692;130,24;0,64;52,61;0,618;15879
261245;Santa Cruz (PE);PE;1432,1;7,9;600,3931015;61,37;0,75;73,4;0,579;11264
261247;Santa Cruz da Baixa Verde (PE);PE;91,2;119,2;361,0296182;80,57;0,53;53,85;0,655;10893
261250;Santa Cruz do Capibaribe (PE);PE;369,6;159,7;146,0872214;207,86;0,53;38,63;0,699;59048
261255;Santa Filomena (PE);PE;843,9;14,4;631,013125;50,24;0,65;70,84;0,582;12115
261260;Santa Maria da Boa Vista (PE);PE;2977,8;12,3;549,8695355;104,22;0,64;55,51;0,669;36914
261270;Santa Maria do Cambucá (PE);PE;94,5;124,3;114,852557;71,49;0,63;63,73;0,566;11739
261280;Santa Terezinha (PE);PE;219,5;46,6;295,8779385;75,51;0,55;58,71;0,602;10251
261290;São Benedito do Sul (PE);PE;209,3;50,1;144,4936559;58,55;0,57;60,31;0,549;10477
261300;São Bento do Una (PE);PE;715,9;63,3;179,5935854;155,61;0,78;56,72;0,623;45360
261310;São Caitano (PE);PE;373,9;89,3;142,0556474;93,86;0,6;56,72;0,58;33426
261330;São Joaquim do Monte (PE);PE;230,6;86,3;109,851415;76,61;0,56;59,05;0,571;19842
261320;São João (PE);PE;236,6;83,4;187,1304225;76,67;0,57;57,99;0,593;19744
261340;São José da Coroa Grande (PE);PE;75;185,7;98,26896906;97,58;0,63;57,99;0,628;13971
261350;São José do Belmonte (PE);PE;1491;21,2;427,420663;82,27;0,58;54,71;0,635;31652
261360;São José do Egito (PE);PE;783,3;37,6;271,1062464;97,28;0,59;56,24;0,657;29468
261370;São Lourenço da Mata (PE);PE;264,4;341,7;16,1437614;124,58;0,55;47,26;0,707;90402
261380;São Vicente Ferrer (PE);PE;120,2;133,2;84,59537802;78,34;0,58;57,97;0,598;16004
261390;Serra Talhada (PE);PE;2965,3;23,9;375,8381782;126,98;0,59;49,95;0,682;70912
261400;Serrita (PE);PE;1602,3;11,1;486,0117074;75,03;0,55;55,04;0,645;17848
261410;Sertânia (PE);PE;2359,4;13,4;262,1896718;101;0,62;57,29;0,648;31657
261420;Sirinhaém (PE);PE;356,7;92,7;65,02528924;86,48;0,57;47,5;0,633;33046
261440;Solidão (PE);PE;130,7;42,3;309,1870093;55,21;0,6;67,07;0,581;5532
261450;Surubim (PE);PE;254,9;197,3;99,04557261;131,7;0,59;49,96;0,641;50331
261460;Tabira (PE);PE;393,3;61,1;297,0958021;82,95;0,6;62,38;0,63;24065
261470;Tacaimbó (PE);PE;210,9;61,3;158,0082194;79,24;0,54;54,37;0,598;12929
261480;Tacaratu (PE);PE;1253,7;13,6;377,7235774;69,82;0,58;63,08;0,585;17096
261485;Tamandaré (PE);PE;98,9;172,5;82,22420459;84,15;0,63;60,37;0,596;17281
261500;Taquaritinga do Norte (PE);PE;450,7;43,8;129,0767696;141,1;0,53;41,91;0,688;19757
